5.866001278627663851e-02,1.235984913364518434e-03,1.390739638009108603e-02,-3.877875288935683784e-04,-3.156776889227330685e-03,1.758467118634143844e-03,2.041425805145991035e-04,1.554175312776351348e-03,6.753199704689905047e-05,1.088140616047894582e-04,6.857280805706977844e-02,-1.837128397710330319e-04,3.469564398983493447e-05,1.997686922550201416e-04
1.235984913364518434e-03,5.349072536318999482e-03,5.115520422350527951e-03,1.388162602403042456e-03,-1.398161326869740151e-02,4.939886826036854472e-03,8.676873108726113060e-04,4.072214482874869645e-03,5.495939605424382535e-04,8.766044914949588929e-04,-1.898751452972646803e-02,4.186545931972318613e-04,8.749028081354026654e-04,5.443213945000024978e-05
1.390739638009108603e-02,5.115520422350527951e-03,9.845909757132176310e-03,1.218948205774950111e-03,-1.488351785610575462e-02,5.503662863702629693e-03,8.854660022734606173e-04,4.618233552264427999e-03,5.681001589437073562e-04,9.063018128472322132e-04,-4.073696647537872195e-03,5.289174599738544202e-04,1.040899038798670517e-03,9.344340651296079159e-05
-3.877875288935683784e-04,1.388162602403042456e-03,1.218948205774950111e-03,4.933400912511820557e-03,8.251925694455763960e-03,5.092085017430747484e-04,2.707976873502104809e-03,-2.198713584169453839e-03,1.715252730016381122e-03,2.735516180647934448e-03,-8.146506064235836675e-03,-4.780157751795854892e-04,-6.948759606801857558e-04,-2.153802815882954746e-04
-3.156776889227330685e-03,-1.398161326869740151e-02,-1.488351785610575462e-02,8.251925694452211246e-03,1.050770836200172198e-01,-1.447729460869595641e-02,5.507144385234141737e-03,-1.998408986287358857e-02,3.496610435732350197e-03,5.572428058371770021e-03,5.210353280563140288e-02,-4.124294221639956959e-03,-6.848865706416518151e-03,-1.127703450492845150e-03
1.758467118634143844e-03,4.939886826036854472e-03,5.503662863702629693e-03,5.092085017430747484e-04,-1.447729460869595641e-02,9.599865638392657274e-03,6.824227096160484507e-04,8.356628357716999744e-03,4.387326077335274022e-04,6.968607708870422357e-04,-1.676767244498478249e-02,4.036787861991797399e-04,8.616177866258567519e-04,5.097859911984414794e-05
2.041425805145991035e-04,8.676873108726113060e-04,8.854660022734606173e-04,2.707976873502104809e-03,5.507144385234141737e-03,6.824227096160484507e-04,3.095947793667619408e-03,-1.852568034976798117e-03,1.612852165294498263e-03,2.564250701411197042e-03,-4.512951144533872139e-03,-3.630661953017977339e-04,-5.345319119385294471e-04,-1.800202117010485381e-04
1.554175312776351348e-03,4.072214482874869645e-03,4.618233552264427999e-03,-2.198713584169453839e-03,-1.998408986287358857e-02,8.356628357716999744e-03,-1.852568034976798117e-03,1.077017956362169571e-02,-1.174086814913266608e-03,-1.867338829285358770e-03,-1.225484033784596249e-02,7.669587842187297611e-04,1.396052365862487932e-03,2.309365459041146096e-04
6.753199704689905047e-05,5.495939605424382535e-04,5.681001589437073562e-04,1.715252730016381122e-03,3.496610435732350197e-03,4.387326077335274022e-04,1.612852165294498263e-03,-1.174086814913266608e-03,1.588017660616003468e-03,1.632905834142661661e-03,-2.929934201347350609e-03,-2.282536306239535406e-04,-3.383477350809016571e-04,-1.147602069977438077e-04
1.088140616047894582e-04,8.766044914949588929e-04,9.063018128472322132e-04,2.735516180648822626e-03,5.572428058371770021e-03,6.968607708870422357e-04,2.564250701411197042e-03,-1.867338829285358770e-03,1.632905834142661661e-03,3.157005274943003315e-03,-4.670374739362159744e-03,-3.630927614608481235e-04,-5.385076324628812472e-04,-1.823942149030699511e-04
6.857280805706977844e-02,-1.898751452972646803e-02,-4.073696647537872195e-03,-8.146506064235836675e-03,5.210353280563140288e-02,-1.676767244498478249e-02,-4.512951144533872139e-03,-1.225484033784596249e-02,-2.929934201347350609e-03,-4.670374739362159744e-03,1.715020556002855301e-01,-1.781514687991148094e-03,-3.331890541630855296e-03,1.065469841705635190e-04
-1.837128397710330319e-04,4.186545931972318613e-04,5.289174599738544202e-04,-4.780157751795854892e-04,-4.124294221639956959e-03,4.036787861991797399e-04,-3.630661953017977339e-04,7.669587842187297611e-04,-2.282536306239535406e-04,-3.630927614608481235e-04,-1.781514687991148094e-03,1.170526542751026966e-02,1.314025648766659060e-02,-6.044782782055335701e-05
3.469564398983493447e-05,8.749028081354026654e-04,1.040899038798670517e-03,-6.948759606801857558e-04,-6.848865706416518151e-03,8.616177866258567519e-04,-5.345319119385294471e-04,1.396052365862487932e-03,-3.383477350809016571e-04,-5.385076324628812472e-04,-3.331890541630855296e-03,1.314025648766659060e-02,2.112670341956857101e-02,1.081319680906744907e-05
1.997686922550201416e-04,5.443213945000024978e-05,9.344340651296079159e-05,-2.153802815882954746e-04,-1.127703450492845150e-03,5.097859911984414794e-05,-1.800202117010485381e-04,2.309365459041146096e-04,-1.147602069977438077e-04,-1.823942149030699511e-04,1.065469841705635190e-04,-6.044782782055335701e-05,1.081319680906744907e-05,3.786666051746578887e-01
